tabla,fila_index,employeekey,columna_diferente,valor_postgres,valor_sqlserver
dim_employee,215,216,phone,420-555-0173,575-555-0126
dim_employee,216,217,phone,204-555-0115,315-555-0144
dim_employee,217,218,phone,910-555-0116,991-555-0184
dim_employee,218,219,phone,205-555-0132,310-555-0117
dim_employee,219,220,phone,746-555-0164,927-555-0150
dim_employee,220,221,phone,575-555-0126,330-555-2568
dim_employee,221,222,phone,992-555-0194,110-555-0112
dim_employee,222,223,phone,500-555-0159,931-555-0118
dim_employee,223,224,phone,148-555-0145,202-555-0187
dim_employee,224,225,phone,438-555-0172,492-555-0174
dim_employee,225,226,phone,313-555-0196,730-555-0117
dim_employee,226,227,phone,110-555-0112,916-555-0165
dim_employee,227,228,phone,846-555-0157,405-555-0171
dim_employee,228,229,phone,295-555-0161,583-555-0182
dim_employee,229,230,phone,539-555-0149,447-555-0186
dim_employee,230,231,phone,228-555-0159,283-555-0185
dim_employee,231,232,phone,720-555-0158,555-555-0113
dim_employee,232,233,phone,583-555-0182,733-555-0128
dim_employee,233,234,phone,615-555-0110,264-555-0150
dim_employee,234,235,phone,523-555-0175,520-555-0177
dim_employee,235,236,phone,955-555-0131,497-555-0181
dim_employee,236,237,phone,806-555-0136,230-555-0144
dim_employee,237,238,phone,153-555-0186,123-555-0167
dim_employee,238,239,phone,522-555-0147,208-555-0114
dim_employee,239,240,phone,778-555-0141,166-555-0156
dim_employee,240,241,phone,646-555-0185,129-555-0199
dim_employee,241,242,phone,602-555-0194,163-555-0147
dim_employee,242,243,phone,920-555-0177,590-555-0152
dim_employee,243,244,phone,935-555-0199,680-555-0118
dim_employee,244,245,phone,822-555-0145,265-555-0195
dim_employee,245,246,phone,117-555-0185,720-555-0158
dim_employee,246,247,phone,393-555-0186,237-555-0128
dim_employee,247,248,phone,927-555-0150,842-555-0158
dim_employee,248,249,phone,248-555-0134,413-555-0124
dim_employee,249,250,phone,210-555-0193,203-555-0196
dim_employee,250,251,phone,309-555-0170,919-555-0140
dim_employee,251,252,phone,848-555-0163,153-555-0166
dim_employee,252,253,phone,916-555-0165,425-555-0117
dim_employee,253,254,phone,520-555-0177,491-555-0183
dim_employee,254,255,phone,230-555-0144,295-555-0161
dim_employee,255,256,phone,163-555-0147,500-555-0172
dim_employee,256,257,phone,265-555-0195,325-555-0137
dim_employee,257,258,phone,842-555-0158,582-555-0148
dim_employee,258,259,phone,151-555-0113,961-555-0122
dim_employee,259,260,phone,125-555-0196,254-555-0114
dim_employee,260,261,phone,370-555-0163,521-555-0113
dim_employee,261,262,phone,477-555-0132,306-555-0186
dim_employee,262,263,phone,685-555-0120,539-555-0149
dim_employee,263,264,phone,594-555-0110,228-555-0159
dim_employee,264,265,phone,656-555-0119,151-555-0113
dim_employee,265,266,phone,310-555-0133,295-555-0161
dim_employee,266,267,phone,654-555-0177,719-555-0181
dim_employee,267,268,phone,182-555-0134,125-555-0196
dim_employee,268,269,phone,166-555-0159,473-555-0117
dim_employee,269,270,phone,785-555-0110,370-555-0163
dim_employee,270,271,phone,653-555-0144,465-555-0156
dim_employee,271,272,phone,623-555-0155,238-555-0197
dim_employee,272,273,phone,716-555-0127,708-555-0141
dim_employee,273,274,phone,238-555-0197,970-555-0138
dim_employee,274,275,phone,257-555-0154,486-555-0150
dim_employee,275,276,phone,883-555-0116,124-555-0114
dim_employee,276,277,phone,517-555-0117,716-555-0127
dim_employee,277,278,phone,922-555-0165,210-555-0193
dim_employee,278,279,phone,664-555-0112,210-555-0193
dim_employee,279,280,phone,340-555-0193,210-555-0193
dim_employee,280,281,phone,330-555-0120,257-555-0154
dim_employee,281,282,phone,185-555-0169,883-555-0116
dim_employee,282,283,phone,740-555-0182,517-555-0117
dim_employee,283,284,phone,615-555-0153,922-555-0165
dim_employee,284,285,phone,926-555-0182,664-555-0112
dim_employee,285,286,phone,1 (11) 500 555-0190,340-555-0193
dim_employee,286,287,phone,775-555-0164,330-555-0120
dim_employee,287,288,phone,1 (11) 500 555-0140,185-555-0169
dim_employee,288,289,phone,1 (11) 500 555-0145,740-555-0182
dim_employee,289,290,phone,1 (11) 500 555-0117,775-555-0164
dim_employee,0,1,salariedflag,True,False
dim_employee,1,2,salariedflag,True,False
dim_employee,4,5,salariedflag,True,False
dim_employee,5,6,salariedflag,True,False
dim_employee,8,9,salariedflag,True,False
dim_employee,9,10,salariedflag,True,False
dim_employee,10,11,salariedflag,False,True
dim_employee,12,13,salariedflag,False,True
dim_employee,14,15,salariedflag,True,False
dim_employee,15,16,salariedflag,True,False
dim_employee,22,23,salariedflag,False,True
dim_employee,24,25,salariedflag,True,False
dim_employee,25,26,salariedflag,True,False
dim_employee,31,32,salariedflag,False,True
dim_employee,42,43,salariedflag,False,True
dim_employee,43,44,salariedflag,False,True
dim_employee,50,51,salariedflag,False,True
dim_employee,67,68,salariedflag,False,True
dim_employee,72,73,salariedflag,False,True
dim_employee,80,81,salariedflag,False,True
dim_employee,86,87,salariedflag,False,True
dim_employee,104,105,salariedflag,False,True
dim_employee,111,112,salariedflag,False,True
dim_employee,116,117,salariedflag,False,True
dim_employee,119,120,salariedflag,False,True
dim_employee,120,121,salariedflag,True,False
dim_employee,130,131,salariedflag,False,True
dim_employee,141,142,salariedflag,False,True
dim_employee,142,143,salariedflag,False,True
dim_employee,143,144,salariedflag,False,True
dim_employee,151,152,salariedflag,False,True
dim_employee,152,153,salariedflag,False,True
dim_employee,153,154,salariedflag,False,True
dim_employee,161,162,salariedflag,False,True
dim_employee,179,180,salariedflag,False,True
dim_employee,181,182,salariedflag,False,True
dim_employee,203,204,salariedflag,False,True
dim_employee,210,211,salariedflag,True,False
dim_employee,211,212,salariedflag,True,False
dim_employee,219,220,salariedflag,False,True
dim_employee,220,221,salariedflag,False,True
dim_employee,221,222,salariedflag,False,True
dim_employee,226,227,salariedflag,True,False
dim_employee,227,228,salariedflag,True,False
dim_employee,233,234,salariedflag,True,False
dim_employee,234,235,salariedflag,True,False
dim_employee,240,241,salariedflag,True,False
dim_employee,244,245,salariedflag,True,False
dim_employee,247,248,salariedflag,True,False
dim_employee,248,249,salariedflag,True,False
dim_employee,249,250,salariedflag,True,False
dim_employee,262,263,salariedflag,True,False
dim_employee,263,264,salariedflag,True,False
dim_employee,266,267,salariedflag,True,False
dim_employee,267,268,salariedflag,True,False
dim_employee,268,269,salariedflag,True,False
dim_employee,269,270,salariedflag,True,False
dim_employee,272,273,salariedflag,True,False
dim_employee,274,275,salariedflag,True,False
dim_employee,275,276,salariedflag,True,False
dim_employee,271,272,salespersonflag,False,True
dim_employee,272,273,salespersonflag,True,False
dim_employee,273,274,salespersonflag,True,False
dim_employee,274,275,salespersonflag,True,False
dim_employee,275,276,salespersonflag,True,False
dim_employee,276,277,salespersonflag,True,False
dim_employee,277,278,salespersonflag,True,False
dim_employee,278,279,salespersonflag,True,False
dim_employee,279,280,salespersonflag,True,False
dim_employee,274,275,salesterritorykey,2,11
dim_employee,275,276,salesterritorykey,4,11
dim_employee,276,277,salesterritorykey,3,11
dim_employee,277,278,salesterritorykey,6,11
dim_employee,278,279,salesterritorykey,5,11
dim_employee,279,280,salesterritorykey,1,11
dim_employee,280,281,salesterritorykey,4,2
dim_employee,281,282,salesterritorykey,6,4
dim_employee,282,283,salesterritorykey,1,3
dim_employee,283,284,salesterritorykey,1,6
dim_employee,284,285,salesterritorykey,11,5
dim_employee,285,286,salesterritorykey,9,1
dim_employee,286,287,salesterritorykey,11,4
dim_employee,287,288,salesterritorykey,8,6
dim_employee,288,289,salesterritorykey,10,1
dim_employee,289,290,salesterritorykey,7,11
dim_employee,0,1,sickleavehours,69,30
dim_employee,1,2,sickleavehours,20,41
dim_employee,4,5,sickleavehours,22,80
dim_employee,5,6,sickleavehours,23,24
dim_employee,6,7,sickleavehours,50,40
dim_employee,7,8,sickleavehours,51,40
dim_employee,8,9,sickleavehours,51,61
dim_employee,9,10,sickleavehours,64,61
dim_employee,10,11,sickleavehours,23,22
dim_employee,11,12,sickleavehours,24,64
dim_employee,12,13,sickleavehours,24,23
dim_employee,13,14,sickleavehours,21,20
dim_employee,14,15,sickleavehours,22,62
dim_employee,15,16,sickleavehours,40,59
dim_employee,16,17,sickleavehours,41,62
dim_employee,17,18,sickleavehours,44,60
dim_employee,18,19,sickleavehours,41,63
dim_employee,19,20,sickleavehours,40,60
dim_employee,20,21,sickleavehours,42,63
dim_employee,21,22,sickleavehours,42,40
dim_employee,22,23,sickleavehours,43,41
dim_employee,23,24,sickleavehours,43,62
dim_employee,24,25,sickleavehours,52,62
dim_employee,25,26,sickleavehours,41,32
dim_employee,26,27,sickleavehours,60,53
dim_employee,27,28,sickleavehours,30,24
dim_employee,28,29,sickleavehours,29,54
dim_employee,29,30,sickleavehours,27,55
dim_employee,30,31,sickleavehours,29,25
dim_employee,31,32,sickleavehours,31,47
dim_employee,32,33,sickleavehours,28,46
dim_employee,33,34,sickleavehours,27,37
dim_employee,34,35,sickleavehours,31,38
dim_employee,35,36,sickleavehours,30,68
dim_employee,36,37,sickleavehours,28,67
dim_employee,37,38,sickleavehours,32,67
dim_employee,38,39,sickleavehours,32,39
dim_employee,39,40,sickleavehours,61,58
dim_employee,40,41,sickleavehours,37,30
dim_employee,41,42,sickleavehours,39,59
dim_employee,42,43,sickleavehours,37,60
dim_employee,43,44,sickleavehours,39,52
dim_employee,44,45,sickleavehours,38,23
dim_employee,45,46,sickleavehours,38,42
dim_employee,46,47,sickleavehours,52,43
dim_employee,47,48,sickleavehours,61,42
dim_employee,48,49,sickleavehours,64,44
dim_employee,49,50,sickleavehours,62,65
dim_employee,50,51,sickleavehours,62,66
dim_employee,51,52,sickleavehours,63,35
dim_employee,52,53,sickleavehours,63,56
dim_employee,53,54,sickleavehours,64,57
dim_employee,54,55,sickleavehours,59,36
dim_employee,55,56,sickleavehours,24,58
dim_employee,56,57,sickleavehours,25,27
dim_employee,57,58,sickleavehours,25,49
dim_employee,58,59,sickleavehours,26,28
dim_employee,59,60,sickleavehours,26,66
dim_employee,60,61,sickleavehours,24,50
dim_employee,61,62,sickleavehours,60,20
dim_employee,62,63,sickleavehours,35,41
dim_employee,64,65,sickleavehours,34,54
dim_employee,65,66,sickleavehours,34,53
dim_employee,66,67,sickleavehours,36,25
dim_employee,67,68,sickleavehours,33,55
dim_employee,68,69,sickleavehours,35,26
dim_employee,69,70,sickleavehours,36,46
dim_employee,70,71,sickleavehours,55,68
dim_employee,71,72,sickleavehours,40,45
dim_employee,72,73,sickleavehours,41,47
dim_employee,73,74,sickleavehours,41,69
dim_employee,74,75,sickleavehours,42,38
dim_employee,75,76,sickleavehours,42,59
dim_employee,76,77,sickleavehours,43,60
dim_employee,77,78,sickleavehours,56,39
dim_employee,78,79,sickleavehours,50,61
dim_employee,79,80,sickleavehours,52,30
dim_employee,80,81,sickleavehours,52,51
dim_employee,81,82,sickleavehours,51,31
dim_employee,82,83,sickleavehours,50,44
dim_employee,83,84,sickleavehours,53,45
dim_employee,84,85,sickleavehours,51,65
dim_employee,85,86,sickleavehours,49,37
dim_employee,86,87,sickleavehours,53,66
dim_employee,87,88,sickleavehours,69,36
dim_employee,88,89,sickleavehours,68,56
dim_employee,89,90,sickleavehours,68,57
dim_employee,90,91,sickleavehours,67,29
dim_employee,91,92,sickleavehours,69,58
dim_employee,92,93,sickleavehours,59,44
dim_employee,93,94,sickleavehours,23,28
dim_employee,94,95,sickleavehours,20,49
dim_employee,95,96,sickleavehours,22,50
dim_employee,96,97,sickleavehours,20,21
dim_employee,97,98,sickleavehours,22,42
dim_employee,98,99,sickleavehours,21,42
dim_employee,99,100,sickleavehours,23,41
dim_employee,100,101,sickleavehours,21,63
dim_employee,101,102,sickleavehours,53,55
dim_employee,102,103,sickleavehours,66,25
dim_employee,103,104,sickleavehours,67,26
dim_employee,104,105,sickleavehours,65,56
dim_employee,105,106,sickleavehours,66,48
dim_employee,106,107,sickleavehours,65,23
dim_employee,107,108,sickleavehours,58,47
dim_employee,108,109,sickleavehours,67,43
dim_employee,109,110,sickleavehours,65,68
dim_employee,110,111,sickleavehours,66,40
dim_employee,111,112,sickleavehours,65,69
dim_employee,112,113,sickleavehours,68,39
dim_employee,113,114,sickleavehours,68,61
dim_employee,114,115,sickleavehours,66,60
dim_employee,115,116,sickleavehours,69,31
dim_employee,116,117,sickleavehours,69,51
dim_employee,117,118,sickleavehours,64,23
dim_employee,118,119,sickleavehours,67,48
dim_employee,119,120,sickleavehours,64,53
dim_employee,120,121,sickleavehours,66,24
dim_employee,121,122,sickleavehours,68,43
dim_employee,122,123,sickleavehours,67,66
dim_employee,123,124,sickleavehours,69,67
dim_employee,124,125,sickleavehours,67,37
dim_employee,125,126,sickleavehours,68,57
dim_employee,126,127,sickleavehours,56,36
dim_employee,127,128,sickleavehours,54,28
dim_employee,128,129,sickleavehours,54,58
dim_employee,129,130,sickleavehours,55,59
dim_employee,130,131,sickleavehours,56,53
dim_employee,131,132,sickleavehours,53,29
dim_employee,132,133,sickleavehours,55,51
dim_employee,133,134,sickleavehours,40,21
dim_employee,134,135,sickleavehours,24,43
dim_employee,135,136,sickleavehours,22,42
dim_employee,136,137,sickleavehours,24,34
dim_employee,137,138,sickleavehours,23,54
dim_employee,138,139,sickleavehours,20,63
dim_employee,139,140,sickleavehours,22,27
dim_employee,140,141,sickleavehours,20,47
dim_employee,141,142,sickleavehours,21,48
dim_employee,142,143,sickleavehours,21,20
dim_employee,143,144,sickleavehours,23,20
dim_employee,144,145,sickleavehours,54,69
dim_employee,145,146,sickleavehours,38,39
dim_employee,146,147,sickleavehours,38,40
dim_employee,147,148,sickleavehours,39,61
dim_employee,148,149,sickleavehours,39,62
dim_employee,149,150,sickleavehours,37,31
dim_employee,150,151,sickleavehours,40,26
dim_employee,151,152,sickleavehours,40,52
dim_employee,152,153,sickleavehours,27,56
dim_employee,153,154,sickleavehours,25,54
dim_employee,154,155,sickleavehours,28,23
dim_employee,155,156,sickleavehours,25,45
dim_employee,156,157,sickleavehours,26,24
dim_employee,157,158,sickleavehours,27,46
dim_employee,158,159,sickleavehours,26,58
dim_employee,159,160,sickleavehours,57,38
dim_employee,160,161,sickleavehours,57,31
dim_employee,161,162,sickleavehours,57,50
dim_employee,162,163,sickleavehours,58,57
dim_employee,163,164,sickleavehours,56,29
dim_employee,164,165,sickleavehours,58,59
dim_employee,165,166,sickleavehours,54,30
dim_employee,166,167,sickleavehours,32,20
dim_employee,167,168,sickleavehours,37,49
dim_employee,168,169,sickleavehours,35,22
dim_employee,169,170,sickleavehours,33,51
dim_employee,170,171,sickleavehours,36,42
dim_employee,171,172,sickleavehours,31,55
dim_employee,172,173,sickleavehours,36,64
dim_employee,173,174,sickleavehours,34,43
dim_employee,174,175,sickleavehours,31,34
dim_employee,175,176,sickleavehours,34,56
dim_employee,176,177,sickleavehours,32,55
dim_employee,177,178,sickleavehours,33,35
dim_employee,178,179,sickleavehours,35,27
dim_employee,179,180,sickleavehours,41,57
dim_employee,180,181,sickleavehours,30,26
dim_employee,181,182,sickleavehours,30,49
dim_employee,182,183,sickleavehours,28,69
dim_employee,183,184,sickleavehours,29,40
dim_employee,184,185,sickleavehours,29,61
dim_employee,185,186,sickleavehours,57,41
dim_employee,186,187,sickleavehours,59,32
dim_employee,187,188,sickleavehours,60,54
dim_employee,188,189,sickleavehours,60,52
dim_employee,189,190,sickleavehours,61,53
dim_employee,190,191,sickleavehours,59,25
dim_employee,191,192,sickleavehours,55,54
dim_employee,192,193,sickleavehours,46,24
dim_employee,193,194,sickleavehours,43,45
dim_employee,194,195,sickleavehours,49,46
dim_employee,195,196,sickleavehours,46,67
dim_employee,196,197,sickleavehours,44,59
dim_employee,197,198,sickleavehours,44,38
dim_employee,198,199,sickleavehours,47,68
dim_employee,199,200,sickleavehours,48,37
dim_employee,200,201,sickleavehours,47,58
dim_employee,201,202,sickleavehours,45,50
dim_employee,202,203,sickleavehours,45,29
dim_employee,203,204,sickleavehours,48,60
dim_employee,204,205,sickleavehours,58,52
dim_employee,205,206,sickleavehours,62,22
dim_employee,206,207,sickleavehours,62,42
dim_employee,207,208,sickleavehours,63,33
dim_employee,208,209,sickleavehours,63,43
dim_employee,209,210,sickleavehours,61,44
dim_employee,210,211,sickleavehours,60,64
dim_employee,211,212,sickleavehours,60,36
dim_employee,212,213,sickleavehours,62,35
dim_employee,213,214,sickleavehours,62,55
dim_employee,214,215,sickleavehours,61,56
dim_employee,215,216,sickleavehours,61,57
dim_employee,216,217,sickleavehours,58,28
dim_employee,217,218,sickleavehours,58,27
dim_employee,218,219,sickleavehours,59,48
dim_employee,219,220,sickleavehours,59,49
dim_employee,220,221,sickleavehours,57,64
dim_employee,221,222,sickleavehours,42,63
dim_employee,222,223,sickleavehours,43,33
dim_employee,223,224,sickleavehours,42,66
dim_employee,224,225,sickleavehours,43,22
dim_employee,225,226,sickleavehours,44,51
dim_employee,226,227,sickleavehours,63,48
dim_employee,227,228,sickleavehours,66,69
dim_employee,228,229,sickleavehours,65,63
dim_employee,229,230,sickleavehours,64,34
dim_employee,230,231,sickleavehours,65,67
dim_employee,231,232,sickleavehours,64,65
dim_employee,232,233,sickleavehours,63,52
dim_employee,233,234,sickleavehours,20,64
dim_employee,234,235,sickleavehours,47,48
dim_employee,235,236,sickleavehours,46,20
dim_employee,237,238,sickleavehours,45,67
dim_employee,238,239,sickleavehours,45,32
dim_employee,239,240,sickleavehours,44,52
dim_employee,240,241,sickleavehours,48,22
dim_employee,241,242,sickleavehours,50,49
dim_employee,242,243,sickleavehours,50,20
dim_employee,243,244,sickleavehours,51,50
dim_employee,244,245,sickleavehours,49,47
dim_employee,245,246,sickleavehours,51,64
dim_employee,246,247,sickleavehours,52,35
dim_employee,247,248,sickleavehours,49,46
dim_employee,248,249,sickleavehours,47,68
dim_employee,249,250,sickleavehours,44,53
dim_employee,250,251,sickleavehours,49,32
dim_employee,251,252,sickleavehours,50,65
dim_employee,252,253,sickleavehours,48,50
dim_employee,253,254,sickleavehours,48,21
dim_employee,254,255,sickleavehours,46,65
dim_employee,255,256,sickleavehours,49,68
dim_employee,256,257,sickleavehours,47,62
dim_employee,257,258,sickleavehours,46,33
dim_employee,258,259,sickleavehours,47,34
dim_employee,259,260,sickleavehours,45,66
dim_employee,260,261,sickleavehours,45,51
dim_employee,261,262,sickleavehours,48,21
dim_employee,262,263,sickleavehours,52,64
dim_employee,263,264,sickleavehours,54,65
dim_employee,264,265,sickleavehours,55,47
dim_employee,265,266,sickleavehours,54,69
dim_employee,266,267,sickleavehours,57,23
dim_employee,267,268,sickleavehours,56,45
dim_employee,268,269,sickleavehours,56,24
dim_employee,269,270,sickleavehours,53,45
dim_employee,270,271,sickleavehours,53,21
dim_employee,271,272,sickleavehours,55,27
dim_employee,272,273,sickleavehours,25,40
dim_employee,273,274,sickleavehours,27,22
dim_employee,274,275,sickleavehours,39,44
dim_employee,275,276,sickleavehours,33,41
dim_employee,276,277,sickleavehours,32,25
dim_employee,277,278,sickleavehours,36,44
dim_employee,278,279,sickleavehours,34,44
dim_employee,279,280,sickleavehours,31,44
dim_employee,280,281,sickleavehours,33,39
dim_employee,281,282,sickleavehours,35,33
dim_employee,282,283,sickleavehours,31,32
dim_employee,283,284,sickleavehours,39,36
dim_employee,284,285,sickleavehours,30,34
dim_employee,285,286,sickleavehours,38,31
dim_employee,286,287,sickleavehours,30,33
dim_employee,287,288,sickleavehours,37,35
dim_employee,288,289,sickleavehours,38,31
dim_employee,289,290,sickleavehours,37,30
dim_employee,0,1,startdate,2009-01-14,2006-01-28
dim_employee,1,2,startdate,2008-01-31,2006-08-26
dim_employee,2,3,startdate,2007-11-11,2007-06-11
dim_employee,3,4,startdate,2007-12-05,2007-07-05
dim_employee,4,5,startdate,2008-01-06,2009-12-28
dim_employee,5,6,startdate,2008-01-24,2007-07-11
dim_employee,6,7,startdate,2009-02-08,2007-07-20
dim_employee,7,8,startdate,2008-12-29,2009-02-12
dim_employee,8,9,startdate,2009-01-16,2007-07-26
dim_employee,9,10,startdate,2009-05-03,2007-08-06
dim_employee,10,11,startdate,2010-12-05,2007-08-06
dim_employee,11,12,startdate,2007-12-11,2007-08-07
dim_employee,12,13,startdate,2010-12-23,2007-08-24
dim_employee,13,14,startdate,2010-12-30,2007-08-31
dim_employee,14,15,startdate,2011-01-18,2007-09-02
dim_employee,15,16,startdate,2007-12-20,2007-09-08
dim_employee,16,17,startdate,2007-01-26,2007-09-20
dim_employee,17,18,startdate,2011-02-07,2007-09-27
dim_employee,18,19,startdate,2011-02-14,2007-10-09
dim_employee,19,20,startdate,2011-01-07,2007-10-16
dim_employee,20,21,startdate,2009-03-02,2007-10-27
dim_employee,21,22,startdate,2008-12-12,2008-07-01
dim_employee,22,23,startdate,2009-01-12,2008-07-01
dim_employee,23,24,startdate,2009-01-18,2008-07-02
dim_employee,24,25,startdate,2009-02-03,2008-07-02
dim_employee,25,26,startdate,2008-12-01,2008-07-02
dim_employee,26,27,startdate,2008-02-27,2008-07-03
dim_employee,27,28,startdate,2006-06-30,2008-07-04
dim_employee,28,29,startdate,2009-01-23,2008-07-04
dim_employee,29,30,startdate,2009-01-29,2008-07-04
dim_employee,30,31,startdate,2009-01-04,2008-07-05
dim_employee,31,32,startdate,2008-12-29,2008-07-06
dim_employee,32,33,startdate,2008-12-17,2008-07-06
dim_employee,33,34,startdate,2009-02-16,2008-07-07
dim_employee,34,35,startdate,2009-02-08,2008-07-07
dim_employee,35,36,startdate,2009-02-10,2008-07-07
dim_employee,36,37,startdate,2009-03-07,2008-07-07
dim_employee,37,38,startdate,2010-01-16,2008-07-07
dim_employee,38,39,startdate,2010-02-05,2008-07-08
dim_employee,39,40,startdate,2007-12-26,2008-07-08
dim_employee,40,41,startdate,2009-01-21,2008-07-09
dim_employee,41,42,startdate,2008-12-27,2008-07-09
dim_employee,42,43,startdate,2009-01-02,2008-07-09
dim_employee,43,44,startdate,2008-12-08,2008-07-11
dim_employee,44,45,startdate,2009-02-26,2008-07-12
dim_employee,45,46,startdate,2009-02-08,2008-07-12
dim_employee,46,47,startdate,2009-02-22,2008-07-12
dim_employee,47,48,startdate,2008-01-06,2008-07-12
dim_employee,48,49,startdate,2008-01-07,2008-07-13
dim_employee,49,50,startdate,2008-02-02,2008-07-14
dim_employee,50,51,startdate,2008-02-20,2008-07-14
dim_employee,51,52,startdate,2008-03-10,2008-07-14
dim_employee,52,53,startdate,2008-03-28,2008-07-15
dim_employee,53,54,startdate,2010-01-01,2008-07-15
dim_employee,54,55,startdate,2008-02-08,2008-07-15
dim_employee,55,56,startdate,2009-02-05,2008-07-16
dim_employee,56,57,startdate,2009-02-23,2008-07-16
dim_employee,57,58,startdate,2008-12-05,2008-07-17
dim_employee,58,59,startdate,2008-12-24,2008-07-17
dim_employee,59,60,startdate,2009-01-11,2008-07-17
dim_employee,60,61,startdate,2009-01-18,2008-07-18
dim_employee,61,62,startdate,2008-03-17,2008-07-19
dim_employee,62,63,startdate,2010-01-29,2008-07-19
dim_employee,63,64,startdate,2010-02-23,2008-07-21
dim_employee,64,65,startdate,2010-02-23,2008-07-22
dim_employee,65,66,startdate,2009-12-22,2008-07-22
dim_employee,66,67,startdate,2009-03-05,2008-07-23
dim_employee,67,68,startdate,2009-12-03,2008-07-23
dim_employee,68,69,startdate,2009-02-15,2008-07-24
dim_employee,69,70,startdate,2008-12-15,2008-07-24
dim_employee,70,71,startdate,2009-02-15,2008-07-25
dim_employee,71,72,startdate,2008-12-01,2008-07-25
dim_employee,72,73,startdate,2008-12-19,2008-07-25
dim_employee,73,74,startdate,2009-01-07,2008-07-26
dim_employee,74,75,startdate,2009-01-26,2008-07-26
dim_employee,75,76,startdate,2009-02-12,2008-07-27
dim_employee,76,77,startdate,2009-03-03,2008-07-27
dim_employee,77,78,startdate,2008-12-15,2008-07-27
dim_employee,78,79,startdate,2010-01-24,2008-07-28
dim_employee,79,80,startdate,2010-01-17,2008-07-28
dim_employee,80,81,startdate,2009-12-29,2008-07-29
dim_employee,81,82,startdate,2010-03-03,2008-07-29
dim_employee,82,83,startdate,2010-02-12,2008-07-31
dim_employee,83,84,startdate,2010-02-05,2008-08-01
dim_employee,84,85,startdate,2009-12-11,2008-08-01
dim_employee,85,86,startdate,2009-01-05,2008-08-02
dim_employee,86,87,startdate,2008-12-22,2008-08-02
dim_employee,87,88,startdate,2009-12-18,2008-08-02
dim_employee,88,89,startdate,2010-02-01,2008-08-03
dim_employee,89,90,startdate,2010-02-20,2008-08-03
dim_employee,90,91,startdate,2010-01-12,2008-08-04
dim_employee,91,92,startdate,2010-03-10,2008-08-04
dim_employee,92,93,startdate,2008-12-27,2008-08-04
dim_employee,93,94,startdate,2008-12-12,2008-08-04
dim_employee,94,95,startdate,2008-12-19,2008-08-05
dim_employee,95,96,startdate,2009-03-02,2008-08-06
dim_employee,96,97,startdate,2009-02-10,2008-08-06
dim_employee,97,98,startdate,2009-02-11,2008-08-07
dim_employee,98,99,startdate,2009-01-06,2011-04-01
dim_employee,99,100,startdate,2009-01-12,2008-08-07
dim_employee,100,101,startdate,2009-01-25,2008-08-08
dim_employee,101,102,startdate,2008-12-03,2008-08-10
dim_employee,102,103,startdate,2009-12-06,2008-08-11
dim_employee,103,104,startdate,2009-12-25,2008-08-11
dim_employee,104,105,startdate,2009-12-25,2008-08-11
dim_employee,105,106,startdate,2010-02-27,2008-08-12
dim_employee,106,107,startdate,2010-02-08,2008-08-12
dim_employee,107,108,startdate,2008-12-08,2008-08-12
dim_employee,108,109,startdate,2008-12-07,2008-08-12
dim_employee,109,110,startdate,2008-12-14,2008-08-13
dim_employee,110,111,startdate,2008-12-17,2008-08-14
dim_employee,111,112,startdate,2009-01-01,2008-08-14
dim_employee,112,113,startdate,2008-12-25,2008-08-14
dim_employee,113,114,startdate,2009-01-13,2008-08-15
dim_employee,114,115,startdate,2009-01-20,2008-08-15
dim_employee,115,116,startdate,2009-01-31,2008-08-16
dim_employee,116,117,startdate,2009-02-18,2008-08-16
dim_employee,117,118,startdate,2009-02-13,2008-08-17
dim_employee,118,119,startdate,2009-02-25,2008-08-17
dim_employee,119,120,startdate,2009-03-04,2008-08-17
dim_employee,120,121,startdate,2009-01-02,2008-08-18
dim_employee,121,122,startdate,2008-12-07,2008-08-18
dim_employee,122,123,startdate,2008-12-07,2008-08-20
dim_employee,123,124,startdate,2008-12-26,2008-08-20
dim_employee,124,125,startdate,2009-01-20,2008-08-21
dim_employee,125,126,startdate,2009-02-26,2008-08-21
dim_employee,126,127,startdate,2009-01-03,2008-08-21
dim_employee,127,128,startdate,2008-12-04,2008-08-22
dim_employee,128,129,startdate,2008-12-22,2008-08-22
dim_employee,129,130,startdate,2009-02-13,2008-08-22
dim_employee,130,131,startdate,2009-02-15,2008-08-22
dim_employee,131,132,startdate,2009-02-22,2008-08-23
dim_employee,132,133,startdate,2009-01-10,2008-08-24
dim_employee,133,134,startdate,2009-01-14,2008-08-25
dim_employee,134,135,startdate,2008-12-04,2008-08-26
dim_employee,135,136,startdate,2009-12-11,2008-08-26
dim_employee,136,137,startdate,2009-02-23,2008-08-27
dim_employee,137,138,startdate,2009-02-04,2008-08-27
dim_employee,138,139,startdate,2010-01-06,2008-08-27
dim_employee,139,140,startdate,2010-01-22,2008-08-29
dim_employee,140,141,startdate,2010-01-24,2008-08-29
dim_employee,141,142,startdate,2010-03-04,2008-08-30
dim_employee,142,143,startdate,2010-02-13,2008-08-31
dim_employee,143,144,startdate,2009-01-17,2013-06-13
dim_employee,144,145,startdate,2009-01-27,2008-08-31
dim_employee,145,146,startdate,2008-12-07,2008-08-31
dim_employee,146,147,startdate,2008-12-26,2008-09-01
dim_employee,147,148,startdate,2009-01-14,2008-09-02
